stock_code,gross_sales,units_sold,sales_invoices,known_customers,cancellation_value,cancellation_units,cancellation_invoices,description,estimated_net_revenue,cancellation_rate_pct,net_revenue_share_pct,abc_class
23239,3353.84,842,178,125,115.8,28.0,9.0,SET OF 4 KNICK KNACK TINS POPPIES,3238.04,3.4527586289149155,0.017142742534306917,B
84596F,3243.32,4739,614,216,6.72,16.0,1.0,SMALL MARSHMALLOWS PINK BOWL,3236.6000000000004,0.20719509638271894,0.01713511892581246,B
22794,3271.35,389,209,130,39.75,5.0,4.0,SWEETHEART WIRE MAGAZINE RACK,3231.6,1.2150946856802238,0.017108648062984472,B
22792,3241.1299999999997,3489,262,128,10.2,12.0,1.0,FLUTED ANTIQUE CANDLE HOLDER,3230.93,0.3147050565697766,0.01710510096736552,B
23395,3257.08,748,210,141,26.25,7.0,5.0,BELLE JARDINIERE CUSHION COVER,3230.83,0.8059366057941469,0.01710457155010896,B
85220,6875.0,12236,5,4,3645.65,2513.0,2.0,SMALL FAIRY CAKE FRIDGE MAGNETS,3229.35,53.02763636363637,0.017096736174711875,B
84849B,3244.14,1936,293,123,21.970000000000002,13.0,2.0,FAIRY SOAP SOAP HOLDER,3222.17,0.6772210817042422,0.017058724015690887,B
20992,3220.3999999999996,6151,433,222,0.0,0.0,0.0,JAZZ HEARTS PURSE NOTEBOOK,3220.3999999999996,0.0,0.01704935333024978,B
84031B,3279.66,840,271,80,64.2,26.0,2.0,CHARLIE LOLA BLUE HOT WATER BOTTLE,3215.46,1.957519986827903,0.01702320011777573,B
84837,3210.04,251,143,109,0.0,0.0,0.0,WHITE SWEETHEARTS CABINET 4 DRAWERS,3210.04,0.0,0.016994505702470193,B
23051,3223.49,365,162,95,16.5,2.0,2.0,RECYCLED ACAPULCO MAT BLUE,3206.99,0.5118675721035275,0.01697835847614512,B
22967,3271.4100000000003,1171,138,122,64.9,22.0,4.0,SET 3 SONG BIRD PAPER EGGS ASSORTED,3206.51,1.9838540568134229,0.016975817273313633,B
21732,3214.57,925,58,50,10.530000000000001,3.0,2.0,RED HANGING METAL STAR TLIGHT HLDR,3204.04,0.3275710281623981,0.016962740667076606,B
22281,3285.86,511,149,83,95.2,16.0,3.0,EASTER TREE YELLOW BIRDS,3190.6600000000003,2.8972628170402874,0.016891904638148915,B
23035,3199.99,2191,191,110,13.049999999999999,9.0,2.0,DRAWER KNOB CERAMIC IVORY,3186.9399999999996,0.40781377441804506,0.01687221031620489,B
23230,3217.92,7976,235,178,31.5,75.0,3.0,WRAP ALPHABET DESIGN,3186.42,0.9788931980906921,0.01686945734647078,B
21829,3242.18,15035,409,211,60.69,289.0,5.0,DINOSAUR KEYRINGS ASSORTED,3181.49,1.8718886675014959,0.016843357075722386,B
23342,3176.41,373,163,105,8.5,1.0,1.0,MINT DINER WALL CLOCK,3167.91,0.26759769677088285,0.016771462212281575,B
21111,3187.1600000000003,1379,214,109,20.650000000000002,7.0,2.0,"SWISS ROLL TOWEL, CHOCOLATE SPOTS",3166.51,0.6479122478946774,0.01676405037068974,B
21557,3169.3900000000003,932,302,71,2.95,1.0,1.0,SET OF 6 FUNKY BEAKERS,3166.4400000000005,0.09307784778774464,0.01676367977861015,B
22972,3219.7400000000002,1882,243,147,56.1,34.0,8.0,CHILDREN'S SPACEBOY MUG,3163.6400000000003,1.7423767136476858,0.016748856095426475,B
22194,3212.1,373,160,100,51.0,6.0,5.0,BLACK DINER WALL CLOCK,3161.1,1.5877463341739049,0.016735408897109855,B
79164,3196.01,3653,91,43,36.599999999999994,24.0,6.0,BLACK WINE GLASS,3159.4100000000003,1.1451778936861896,0.016726461745474,B
21949,3164.18,2598,269,91,7.5,6.0,1.0,SET OF 6 STRAWBERRY CHOPSTICKS,3156.68,0.2370282348033298,0.016712008654369913,B
22773,3171.11,2392,227,95,15.0,12.0,1.0,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,3156.11,0.4730204880940743,0.016708990976007525,B
22702,3156.3199999999997,1589,94,66,3.95,2.0,2.0,BLACK AND WHITE CAT BOWL,3152.37,0.12514573934201856,0.016689190770612188,B
23323,3146.78,1469,294,210,6.300000000000001,3.0,3.0,WHITE WICKER STAR,3140.48,0.20020465364594922,0.01662624305880724,B
21519,3149.93,7356,553,181,15.120000000000001,36.0,3.0,GIN & TONIC DIET GREETING CARD,3134.81,0.4800106669037091,0.016596225100360303,B
21333,3192.09,1057,222,150,59.02,18.0,10.0,CLASSIC WHITE FRAME,3133.07,1.8489453618162395,0.016587013240096163,B
21473,3212.16,157,90,65,79.8,4.0,3.0,SWEETHEART CREAM STEEL TABLE RECT,3132.3599999999997,2.484309623430962,0.016583254377574585,B
23393,3207.91,801,229,165,78.75,21.0,6.0,HOME SWEET HOME CUSHION COVER,3129.16,2.4548693697765835,0.016566313025364675,B
22863,3166.61,1107,169,120,38.35000000000001,13.0,2.0,SOAP DISH BROCANTE,3128.26,1.2110743034349039,0.01656154827005564,B
21628,3185.2799999999997,164,87,24,59.8,4.0,3.0,TRIANGULAR POUFFE VINTAGE,3125.4799999999996,1.8773859754872415,0.016546830470323275,B
22700,3155.4,1384,98,79,31.300000000000004,22.0,4.0,BLACK AND WHITE DOG BOWL,3124.1,0.9919503074095204,0.01653952451218275,B
82578,3129.2400000000002,5595,704,322,7.15,13.0,2.0,KITCHEN METAL SIGN,3122.09,0.22848998478863877,0.016528883225325905,B
22347,3119.18,2716,115,50,0.0,0.0,0.0,PIZZA SLICE DISH,3119.18,0.0,0.016513477183160014,B
23346,3112.34,2628,184,106,7.5,6.0,1.0,SPACEBOY BEAKER,3104.84,0.24097624295546116,0.01643755874856935,B
21705,3145.71,2534,225,142,41.5,26.0,5.0,BAG 500G SWIRLY MARBLES,3104.21,1.3192570198778655,0.01643422341985302,B
22406,3149.35,2487,217,145,55.66,50.0,4.0,MONEY BOX KINGS CHOICE DESIGN,3093.69,1.7673488180100654,0.016378528724462937,B
21272,3109.83,2348,339,167,16.25,13.0,4.0,SALLE DE BAIN HOOK,3093.58,0.5225366016791915,0.016377946365480723,B
22310,3113.94,1739,223,64,21.25,13.0,2.0,IVORY KNITTED MUG COSY,3092.69,0.6824152038896061,0.01637323455189734,B
22572,3087.18,3439,362,211,2.55,3.0,1.0,ROCKING HORSE GREEN CHRISTMAS,3084.6299999999997,0.08259965405321361,0.016330563521018623,B
22129,3095.12,3246,174,97,15.3,18.0,1.0,PARTY CONES CANDY TREE DECORATION,3079.8199999999997,0.4943265527669364,0.0163050985509781,B
84912B,3072.64,1125,259,56,0.0,0.0,0.0,GREEN ROSE WASHBAG,3072.64,0.0,0.016267086391957113,B
22473,3070.92,811,209,120,0.0,0.0,0.0,TV DINNER TRAY VINTAGE PAISLEY,3070.92,0.0,0.016257980415144285,B
22757,3070.18,2696,308,161,1.25,1.0,1.0,LARGE RED BABUSHKA NOTEBOOK,3068.93,0.04071422522457967,0.016247445011738745,B
47504K,3096.08,2654,312,210,28.98,22.0,5.0,ENGLISH ROSE GARDEN SECATEURS,3067.1,0.9360223250045218,0.016237756675943703,B
85227,3086.44,3440,442,225,25.5,30.0,3.0,SET OF 6 3D KIT CARDS FOR KIDS,3060.94,0.8261945801635541,0.016205144572939624,B
21206,3067.9,2155,238,117,18.15,11.0,4.0,STRAWBERRY HONEYCOMB GARLAND,3049.75,0.5916098960200789,0.01614590278193059,B
20956,3083.82,2338,236,117,37.5,30.0,4.0,PORCELAIN T-LIGHT HOLDERS ASSORTED,3046.32,1.2160242815728544,0.01612774377003059,B
22372,3073.43,604,287,163,33.95,7.0,3.0,AIRLINE BAG VINTAGE WORLD CHAMPION,3039.48,1.1046290301064285,0.016091531629681903,B
21352,3110.28,880,158,77,74.25,11.0,4.0,EUCALYPTUS & PINECONE WREATH,3036.03,2.3872448782746245,0.016073266734330592,B
22754,3044.8599999999997,3924,492,237,10.2,12.0,1.0,SMALL RED BABUSHKA NOTEBOOK,3034.66,0.33499077133267213,0.016066013717915724,B
23329,3038.19,1767,233,168,4.949999999999999,3.0,1.0,DECORATIVE WICKER HEART LARGE,3033.2400000000002,0.1629259526231078,0.01605849599287258,B
15058A,3153.73,476,148,76,120.75,17.0,6.0,BLUE POLKADOT GARDEN PARASOL,3032.98,3.8287995484711757,0.01605711950800552,B
22762,3276.62,204,133,91,244.9,18.0,7.0,CUPBOARD 3 DRAWER MA CAMPAGNE,3031.72,7.474165450983025,0.016050448850572867,B
22037,3035.7,7054,634,270,5.04,12.0,1.0,ROBOT BIRTHDAY CARD,3030.66,0.1660243107026386,0.016044837027653334,B
23461,3041.21,847,94,75,16.6,4.0,1.0,SWEETHEART BIRD HOUSE,3024.61,0.5458353747357138,0.016012807283631473,B
21408,3045.31,703,240,114,21.25,5.0,3.0,SPOTTY PINK DUCK DOORSTOP,3024.06,0.6977943132226276,0.01600989548872039,B
23390,3025.59,747,163,117,4.15,1.0,1.0,DOLLY GIRL MINI BACKPACK,3021.44,0.13716333012734708,0.015996024756598528,B
21820,3132.39,795,180,112,112.5,30.0,3.0,GLITTER HEART GARLAND WITH BELLS,3019.89,3.591506804708226,0.01598781878912185,B
21786,3049.03,7471,450,131,29.4,70.0,2.0,POLKADOT RAIN HAT,3019.63,0.96424108650948,0.0159864423042548,B
15044C,3027.26,967,231,100,13.95,5.0,4.0,PURPLE PAPER PARASOL,3013.3100000000004,0.46081274816170387,0.01595298313364022,B
84279B,3076.92,808,215,140,63.75,17.0,9.0,CHERRY BLOSSOM DECORATIVE FLASK,3013.17,2.0718770718770716,0.015952241949481038,B
84912A,3012.0,1096,232,59,0.0,0.0,0.0,PINK ROSE WASHBAG,3012.0,0.0,0.015946047767579286,B
21765,3076.39,371,143,103,66.75,9.0,2.0,HANGING METAL BIRD BATH,3009.64,2.169750909345044,0.015933553520324478,B
23231,3008.34,7277,260,190,0.0,0.0,0.0,WRAP DOILEY DESIGN,3008.34,0.0,0.015926671095989203,B
22208,3036.9500000000003,2366,433,237,31.41,25.0,3.0,WOOD STAMP SET THANK YOU,3005.5400000000004,1.034261347733746,0.015911847412805533,B
22095,3123.0299999999997,2978,284,125,119.88,107.0,7.0,LADS ONLY TISSUE BOX,3003.1499999999996,3.838579840731597,0.01589919434037375,B
22402,3012.78,3431,250,158,17.5,14.0,3.0,MAGNETS PACK OF 4 VINTAGE COLLAGE,2995.28,0.5808588745278447,0.015857529202282502,B
20985,3047.99,2370,291,162,54.43,44.0,6.0,HEART CALCULATOR,2993.56,1.7857670136713049,0.01584842322546967,B
22805,3008.82,2207,231,89,16.25,13.0,2.0,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2992.57,0.540078834892084,0.015843181994629734,B
21477,3248.94,273,45,35,257.24999999999994,23.0,8.0,STRING OF 20 ROSE LIGHTS,2991.69,7.917967090804999,0.015838523122772005,B
22963,3079.41,3696,319,170,90.86,115.0,12.0,JAM JAR WITH GREEN LID,2988.5499999999997,2.950565205672515,0.015821899420916028,B
22154,3073.32,7114,317,163,85.67999999999999,204.0,14.0,ANGEL DECORATION 3 BUTTONS,2987.6400000000003,2.787864589434227,0.015817081723881337,B
22755,2997.63,3776,499,243,10.2,12.0,1.0,SMALL PURPLE BABUSHKA NOTEBOOK,2987.4300000000003,0.34026881236176576,0.01581596994764256,B
22067,3019.32,1855,252,108,32.199999999999996,20.0,12.0,CHOC TRUFFLE GOLD TRINKET POT,2987.1200000000003,1.0664652968218007,0.015814328754147226,B
22712,3002.42,7295,508,209,15.54,37.0,4.0,CARD DOLLY GIRL,2986.88,0.5175824834633396,0.015813058152731485,B
22461,3607.81,410,146,82,625.6999999999999,62.0,31.0,SAVOY ART DECO CLOCK,2982.11,17.342931030181745,0.015787804949593583,B
22132,2989.81,3345,388,154,10.2,12.0,1.0,RED LOVE HEART SHAPE CUP,2979.61,0.34115880273328403,0.01577456951817959,B
21354,2979.46,2476,217,123,0.0,0.0,0.0,TOAST ITS - BEST MUM,2979.46,0.0,0.01577377539229475,B
23242,3024.63,1470,214,132,56.160000000000004,27.0,3.0,TREASURE TIN BUFFALO BILL,2968.4700000000003,1.856756032969322,0.01571559243579884,B
22375,2969.29,590,284,135,10.6,2.0,2.0,AIRLINE BAG VINTAGE JET SET BROWN,2958.69,0.3569876973956737,0.015663815428107294,B
22905,2957.17,1077,194,111,0.0,0.0,0.0,CALENDAR IN SEASON DESIGN,2957.17,0.0,0.015655768285807583,B
22891,3103.7,644,230,108,157.25,37.0,24.0,TEA FOR ONE POLKADOT,2946.45,5.066533492283404,0.015599014755904379,B
22925,2989.52,488,191,130,47.6,8.0,5.0,BLUE GIANT GARDEN THERMOMETER,2941.92,1.5922288527924215,0.015575032154182223,B
22519,2968.77,1425,258,142,29.400000000000002,14.0,3.0,CHILDS GARDEN BRUSH PINK,2939.37,0.9903091179175215,0.01556153201413995,B
22674,2956.33,2377,297,182,17.5,14.0,3.0,FRENCH TOILET SIGN BLUE METAL,2938.83,0.591950154414426,0.015558673160954528,B
21830,3185.6,7658,256,151,247.68,672.0,4.0,ASSORTED CREEPY CRAWLIES,2937.92,7.774987443495732,0.015553855463919835,B
79072,3083.2,284,107,41,149.25,15.0,8.0,TEATIME CAKE TIN WITH HANDLE,2933.95,4.84074987026466,0.015532837598834413,B
22816,2950.93,6856,436,258,20.16,48.0,2.0,CARD MOTORBIKE SANTA,2930.77,0.6831744568661405,0.015516002130075814,B
22664,2954.19,1429,266,107,25.2,12.0,3.0,TOY TIDY DOLLY GIRL DESIGN,2928.9900000000002,0.853025702476821,0.01550657850290905,B
85049D,2927.88,2332,402,263,0.0,0.0,0.0,BRIGHT BLUES RIBBONS,2927.88,0.0,0.015500701971361237,B
22277,2927.4900000000002,1400,250,147,4.2,2.0,2.0,COSMETIC BAG VINTAGE ROSE PAISLEY,2923.2900000000004,0.14346761218654888,0.015476401719285146,B
21948,2921.36,2293,267,71,0.0,0.0,0.0,SET OF 6 CAKE CHOPSTICKS,2921.36,0.0,0.015466183966233542,B
21214,2920.8199999999997,2006,199,106,1.45,1.0,1.0,SET OF 72 IVORY PAPER DOILIES,2919.37,0.0496435932375155,0.015455648562828002,B
84944,3153.88,1135,194,122,244.45,93.0,5.0,SET OF 6 KASHMIR FOLKART BAUBLES,2909.4300000000003,7.750770479536316,0.015403024487525967,B
22325,3139.99,699,224,129,237.6,48.0,16.0,MOBILE VINTAGE HEARTS,2902.39,7.56690307930917,0.015365753512664159,B
23211,2930.57,2329,160,82,30.0,24.0,1.0,RED ROCKING HORSE HAND PAINTED,2900.57,1.023691636780558,0.015356118118594773,B
21626,3017.0699999999997,1496,204,136,117.0,60.0,12.0,VINTAGE UNION JACK PENNANT,2900.0699999999997,3.8779345523968627,0.015353471032311973,B
22518,2899.8,1398,266,141,0.0,0.0,0.0,CHILDS GARDEN BRUSH BLUE,2899.8,0.0,0.015352041605719263,B
85184D,4552.69,8312,67,48,1664.9199999999998,3940.0,2.0,S/4 BLUE ROUND DECOUPAGE BOXES,2887.7699999999995,36.57002782970068,0.015288352709755124,B
22955,2885.26,1448,185,131,0.0,0.0,0.0,36 FOIL STAR CAKE CASES,2885.26,0.0,0.015275064336615478,B
22811,2884.13,1021,140,51,2.95,1.0,1.0,SET OF 6 T-LIGHTS CACTI,2881.1800000000003,0.10228387763380985,0.01525346411254784,B
23290,2890.3500000000004,2430,214,125,12.5,10.0,2.0,SPACEBOY CHILDRENS BOWL,2877.8500000000004,0.4324735758645146,0.015235834517904402,B
23345,2886.25,2451,174,100,8.75,7.0,2.0,DOLLY GIRL BEAKER,2877.5,0.303161541792984,0.015233981557506441,B
21709,2876.72,696,117,69,0.0,0.0,0.0,FOLDING UMBRELLA CHOCOLATE POLKADOT,2876.72,0.0,0.015229852102905273,B
85114C,2875.7,1364,203,79,0.0,0.0,0.0,RED ENCHANTED FOREST PLACEMAT,2875.7,0.0,0.015224452046888364,B
22177,3101.46,325,125,90,227.0,25.0,10.0,5 HOOK BLACKBOARD ORGANISER,2874.46,7.319133569351209,0.015217887272907026,B
21465,2875.6400000000003,793,187,117,7.5,2.0,1.0,PINK FLOWER CROCHET FOOD COVER,2868.1400000000003,0.2608115063081609,0.015184428102292452,B
22927,2948.57,468,162,101,83.3,14.0,7.0,GREEN GIANT GARDEN THERMOMETER,2865.27,2.8250982679739667,0.015169233827029185,B
22480,2863.06,2368,263,197,0.0,0.0,0.0,RED TEA TOWEL CLASSIC DESIGN,2863.06,0.0,0.015157533705659214,B
20752,2868.2000000000003,1500,358,188,6.300000000000001,3.0,3.0,BLUE POLKADOT WASHING UP GLOVES,2861.9,0.21964995467540618,0.015151392465483122,B
22581,2852.6299999999997,3565,380,208,1.7,2.0,1.0,WOOD STOCKING CHRISTMAS SCANDISPOT,2850.93,0.05959412892663963,0.015093315392438519,B
23504,2848.8900000000003,1927,208,164,0.0,0.0,0.0,PLAYING CARDS JUBILEE UNION JACK,2848.8900000000003,0.0,0.015082515280404702,B
85132B,2863.37,929,133,73,19.9,2.0,1.0,CHARLIE AND LOLA TABLE TINS,2843.47,0.6949852795831485,0.015053820865099161,B
23427,2860.58,237,114,87,22.9,2.0,2.0,STOOL HOME SWEET HOME,2837.68,0.8005369540442847,0.015023167605944352,B
22897,2894.75,1956,298,190,60.9,42.0,5.0,OVEN MITT APPLES DESIGN,2833.85,2.1038086190517316,0.015002890925018116,B
22949,2858.19,2010,177,130,26.099999999999998,18.0,3.0,36 DOILIES DOLLY GIRL,2832.09,0.913165324908421,0.014993573181302665,B
22576,2835.08,3132,330,191,5.1,6.0,1.0,SWALLOW WOODEN CHRISTMAS DECORATION,2829.98,0.17988910365845057,0.014982402477189256,B
21688,2845.6500000000005,912,142,97,17.700000000000003,6.0,1.0,SILVER PLATE CANDLE BOWL SMALL,2827.9500000000007,0.6220020030572979,0.014971655306881096,B
22293,2860.2,2034,225,114,34.8,24.0,1.0,HANGING CHICK GREEN DECORATION,2825.3999999999996,1.2166981329976925,0.014958155166838816,B
23196,2842.24,1872,298,170,18.849999999999998,13.0,3.0,VINTAGE LEAF MAGNETIC NOTEPAD,2823.39,0.663209299707273,0.014947513879981967,B
21821,2866.6,713,153,86,48.75,13.0,2.0,GLITTER STAR GARLAND WITH BELLS,2817.85,1.700620944673132,0.014918184163968557,B
22671,2811.34,1688,246,140,6.3999999999999995,4.0,3.0,FRENCH LAUNDRY SIGN BLUE METAL,2804.94,0.2276494483057901,0.014849836396146695,B
21508,2808.62,6716,541,215,5.04,12.0,1.0,VINTAGE KID DOLLY CARD,2803.58,0.1794475578753979,0.014842636321457481,B
84909A,2797.55,209,30,24,0.0,0.0,0.0,PINK PAISLEY QUILT,2797.55,0.0,0.014810712460886933,B
22696,2790.83,1415,288,203,0.0,0.0,0.0,WICKER WREATH LARGE,2790.83,0.0,0.014775135621246117,B
84519A,2788.4500000000003,1200,203,96,0.0,0.0,0.0,TOMATO CHARLIE+LOLA COASTER SET,2788.4500000000003,0.0,0.014762535490539996,B
23212,2860.89,2296,186,104,75.0,60.0,3.0,HEART WREATH DECORATION WITH BELL,2785.89,2.6215618216708787,0.014748982408772064,B
21796,2782.19,324,67,57,0.0,0.0,0.0,SET OF 3 RED STRIPE BASKETS,2782.19,0.0,0.014729393970279355,B
85199S,2789.2799999999997,6022,486,188,10.08,24.0,1.0,SMALL HANGING IVORY/RED WOOD BIRD,2779.2,0.361383582860093,0.014713564394308218,B
22983,2843.55,6695,551,264,68.76,181.0,3.0,CARD BILLBOARD FONT,2774.79,2.41810413040038,0.014690217093293935,B
21360,2790.41,441,100,81,19.9,2.0,1.0,JOY LARGE WOOD LETTERS,2770.5099999999998,0.7131568479184063,0.014667558034713176,B
22710,2821.28,7184,173,112,52.5,125.0,5.0,WRAP I LOVE LONDON,2768.78,1.8608574831282254,0.014658399116174696,B
22974,2795.81,1636,211,128,33.0,20.0,7.0,CHILDRENS DOLLY GIRL MUG,2762.81,1.1803377196590612,0.014626792905958079,B
22450,2798.28,834,180,117,36.85,11.0,4.0,SILK PURSE BABUSHKA BLUE,2761.4300000000003,1.3168803693697557,0.014619486947817556,B
23190,2761.9,1702,202,145,3.3,2.0,2.0,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,2758.6,0.11948296462580107,0.014604504439456913,B
22416,2763.36,1970,176,122,8.7,6.0,1.0,SET OF 36 DOILIES SPACEBOY DESIGN,2754.6600000000003,0.3148341149904464,0.014583645399548461,B
21683,2757.4700000000003,936,152,96,2.95,1.0,1.0,MEDIUM MEDINA STAMPED METAL BOWL,2754.5200000000004,0.10698212491885677,0.014582904215389278,B
22184,2887.07,389,146,60,134.8,18.0,12.0,CAKE STAND VICTORIAN FILIGREE LARGE,2752.27,4.669093579303585,0.014570992327116682,B
85015,2750.0,2908,254,133,0.0,0.0,0.0,SET OF 12 VINTAGE POSTCARD SET,2750.0,0.0,0.014558974555392776,B
21682,2767.59,559,152,116,19.8,4.0,2.0,LARGE MEDINA STAMPED METAL BOWL,2747.79,0.7154238886540275,0.014547274434022804,B
21728,2773.11,298,40,33,25.5,2.0,2.0,METAL MEDINA LANTERN,2747.61,0.9195452037603989,0.014546321482960999,B
22217,2814.81,2374,214,152,70.0,56.0,3.0,T-LIGHT HOLDER HANGING LACE,2744.81,2.4868463590792986,0.014531497799777325,B
84795C,2752.59,325,131,70,7.95,1.0,1.0,OCEAN STRIPE HAMMOCK,2744.6400000000003,0.2888188942050941,0.014530597790441175,B
22315,2749.51,2136,387,191,6.25,5.0,2.0,200 RED + WHITE BENDY STRAWS,2743.26,0.22731323035740914,0.01452329183230065,B
23341,2741.35,307,121,75,0.0,0.0,0.0,PINK DINER WALL CLOCK,2741.35,0.0,0.014513179962700358,B
22145,2752.66,1306,197,153,12.600000000000001,6.0,2.0,CHRISTMAS CRAFT HEART STOCKING,2740.06,0.45773905967318895,0.01450635048009074,B
35001W,2806.69,883,190,78,66.81,21.0,5.0,HAND OPEN SHAPE DECO.WHITE,2739.88,2.3803840110592906,0.014505397529028932,B
22482,2739.43,2319,214,154,0.0,0.0,0.0,BLUE TEA TOWEL CLASSIC DESIGN,2739.43,0.0,0.01450301515137441,B
23100,2739.38,2166,257,180,1.25,1.0,1.0,SILVER BELLS TABLE DECORATION,2738.13,0.04563076316538779,0.014496132727039136,B
22597,2766.08,4613,291,167,28.9,34.0,2.0,MUSICAL ZINC HEART DECORATION,2737.18,1.0447998611753817,0.014491103263101818,B
23396,2750.5299999999997,654,196,134,15.0,4.0,1.0,LE JARDIN BOTANIQUE CUSHION COVER,2735.5299999999997,0.5453494417439548,0.014482367878368582,B
23147,2752.2,1868,261,170,21.75,15.0,6.0,SINGLE ANTIQUE ROSE HOOK IVORY,2730.45,0.79027686941356,0.014455473481735348,B
22525,2748.79,1946,328,189,18.75,15.0,3.0,CHILDRENS GARDEN GLOVES PINK,2730.04,0.6821183138762874,0.014453302870983453,B
15058C,2753.72,470,122,56,23.8,4.0,2.0,ICE CREAM DESIGN GARDEN PARASOL,2729.9199999999996,0.8642854030184624,0.01445266757027558,B
23266,2743.82,2053,319,201,15.0,12.0,1.0,SET OF 3 WOODEN STOCKING DECORATION,2728.82,0.5466830914564366,0.014446843980453424,B
22651,2720.86,3175,270,112,0.0,0.0,0.0,GENTLEMAN SHIRT REPAIR KIT,2720.86,0.0,0.014404702366831269,B
22675,2754.95,2227,270,179,35.0,28.0,4.0,FRENCH KITCHEN SIGN BLUE METAL,2719.95,1.2704404798635185,0.014399884669796576,B
22066,2729.16,3435,273,185,10.65,11.0,4.0,LOVE HEART TRINKET POT,2718.5099999999998,0.39022996086708,0.014392261061302113,B
23164,2718.65,578,92,70,4.95,1.0,1.0,REGENCY CAKE SLICE,2713.7000000000003,0.1820756625531054,0.014366796091261593,B
21424,2861.6400000000003,955,142,51,151.9,58.0,9.0,WOODLAND STORAGE BOX LARGE,2709.7400000000002,5.308144979801792,0.014345831167901828,B
22161,2738.28,6726,489,156,28.880000000000003,88.0,2.0,HEART DECORATION RUSTIC HANGING,2709.4,1.054676658340272,0.014344031149229523,B
23489,2709.23,913,159,125,0.0,0.0,0.0,VINTAGE BELLS GARLAND,2709.23,0.0,0.01434313113989337,B
21324,2845.71,1014,175,101,140.1,54.0,3.0,HANGING MEDINA LANTERN SMALL,2705.61,4.923200185542448,0.01432396623520591,B
85035C,2710.79,1358,199,129,12.75,3.0,1.0,ROSE 3 WICK MORRIS BOX CANDLE,2698.04,0.47034259385640353,0.014283889348884336,B
84795B,2696.81,317,113,56,0.0,0.0,0.0,SUNSET CHECK HAMMOCK,2696.81,0.0,0.01427737751662865,B
22914,2720.66,570,170,117,24.75,5.0,4.0,BLUE COAT RACK PARIS FASHION,2695.91,0.9097057331676874,0.014272612761319614,B
22524,2713.23,1925,293,188,17.5,14.0,2.0,CHILDRENS GARDEN GLOVES BLUE,2695.73,0.6449877083771004,0.014271659810257808,B
22081,2761.04,1559,302,170,67.65,41.0,3.0,RIBBON REEL FLORA + FAUNA,2693.39,2.4501637064294615,0.01425927144645431,B
22479,2691.19,1939,214,129,0.0,0.0,0.0,DAISY GARDEN MARKER,2691.19,0.0,0.014247624266809995,B
23264,2690.81,1963,299,177,1.25,1.0,1.0,SET OF 3 WOODEN SLEIGH DECORATIONS,2689.56,0.04645441335508639,0.01423899476552807,B
47480,2713.98,1638,150,62,24.75,15.0,2.0,HANGING PHOTO CLIP ROPE LADDER,2689.23,0.9119448190480401,0.014237247688581424,B
21188,2771.34,912,128,69,89.64999999999999,35.0,2.0,3D HEARTS HONEYCOMB PAPER GARLAND,2681.69,3.234897197745495,0.01419732962743682,B
23333,2695.45,2089,233,179,15.0,12.0,1.0,IVORY WICKER HEART MEDIUM,2680.45,0.5564933499044686,0.01419076485345548,B
21744,2697.1600000000003,898,217,131,17.700000000000003,6.0,1.0,SNOWFLAKE PORTABLE TABLE LIGHT,2679.4600000000005,0.6562458289460025,0.01418552362261554,B
23292,2703.33,2181,222,113,26.25,21.0,6.0,SPACEBOY CHILDRENS CUP,2677.08,0.9710246251844946,0.014172923491909416,B
90057,2675.88,1804,37,29,0.0,0.0,0.0,DIAMANTE RING ASSORTED IN BOX.,2675.88,0.0,0.0141665704848307,B
22436,2687.05,4215,289,173,17.55,27.0,3.0,12 COLOURED PARTY BALLOONS,2669.5,0.6531326175545672,0.014132793663862187,B
22495,2682.32,940,237,165,17.700000000000003,6.0,1.0,SET OF 2 ROUND TINS CAMEMBERT,2664.6200000000003,0.6598765247994274,0.014106958101742074,B
